"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","PAN.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Panama","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ECU.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Ecuador","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","VNM.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Vietnam","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","VNM.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Vietnam","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","VNM.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Vietnam","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TJK.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Tajikistan, Republic of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.008991312503524565","0.008318825741277387","0.00911854548265419",""
"IMF.STA:GFS_COFOG(11.0.0)","TON.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Tonga","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TON.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Tonga","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TON.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Tonga","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TON.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Tonga","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TON.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Tonga","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TON.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Tonga","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TON.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Tonga","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SAU.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Saudi Arabia","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SAU.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Saudi Arabia","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SAU.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Saudi Arabia","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SAU.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Saudi Arabia","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SAU.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Saudi Arabia","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SAU.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Saudi Arabia","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SAU.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Saudi Arabia","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GAB.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Gabon","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GAB.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Gabon","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GAB.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Gabon","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GAB.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Gabon","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GAB.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Gabon","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GAB.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Gabon","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GAB.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Gabon","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","VNM.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Vietnam","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","VNM.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Vietnam","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COK.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Cook Islands","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COK.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Cook Islands","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COK.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Cook Islands","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COK.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Cook Islands","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COK.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Cook Islands","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COK.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Cook Islands","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NRU.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Nauru, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NRU.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Nauru, Republic of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NRU.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Nauru, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NRU.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Nauru, Republic of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NRU.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Nauru, Republic of","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NRU.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Nauru, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NRU.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Nauru, Republic of","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TCD.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Chad","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TCD.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Chad","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TCD.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Chad","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TCD.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Chad","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TCD.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Chad","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TCD.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Chad","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TCD.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Chad","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COK.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Cook Islands","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SSD.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SSD.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SSD.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SSD.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SSD.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SSD.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SSD.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","AND.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Andorra, Principality of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.2996154847530281","0.2165001751454766","0.2325900923930107",""
"IMF.STA:GFS_COFOG(11.0.0)","AND.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Andorra, Principality of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.7136759904612416","0.6676857298842835","0.6315652442283469",""
"IMF.STA:GFS_COFOG(11.0.0)","AND.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Andorra, Principality of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.0","0.0","0.0",""
"IMF.STA:GFS_COFOG(11.0.0)","AND.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Andorra, Principality of","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","4.745002517762896","4.847006226244673","5.042773796044055",""
"IMF.STA:GFS_COFOG(11.0.0)","AND.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Andorra, Principality of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.8839869654225471","0.1996857582853065","0.06979103984066763",""
"IMF.STA:GFS_COFOG(11.0.0)","AND.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Andorra, Principality of","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","0.8746097784428709","0.7893257863672025","0.8043827005882048",""
"IMF.STA:GFS_COFOG(11.0.0)","AND.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Andorra, Principality of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","7.516890736842583","6.720203675926947","6.781102873094258",""
"IMF.STA:GFS_COFOG(11.0.0)","KOS.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Kosovo, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.1028136734565652","0.1628775797567391","0.1442735212887185",""
"IMF.STA:GFS_COFOG(11.0.0)","KOS.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Kosovo, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","3.474299320172407","2.677093783246026","3.09168824448358",""
"IMF.STA:GFS_COFOG(11.0.0)","KOS.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Kosovo, Republic of","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","1.205950901619774","0.8618039443332809","0.0",""
"IMF.STA:GFS_COFOG(11.0.0)","KOS.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Kosovo, Republic of","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","1.862826707674135","1.166447642820207","1.454566958251321",""
"IMF.STA:GFS_COFOG(11.0.0)","KOS.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Kosovo, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.2374864730645019","0.4343843630702129","1.439105886460168",""
"IMF.STA:GFS_COFOG(11.0.0)","KOS.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Kosovo, Republic of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.06522156435743098","0.04710036432923402","0.04857500766601057",""
"IMF.STA:GFS_COFOG(11.0.0)","KOS.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Kosovo, Republic of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.0","0.004479888936351986","0.005166870817362478",""
"IMF.STA:GFS_COFOG(11.0.0)","MOZ.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MOZ.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MOZ.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MOZ.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MOZ.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MOZ.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MOZ.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SOM.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Somalia","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.0","0.0","0.0",""
